OrderId,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10954,47,5,2021-09-17 08:20:22.337,2021-10-30 08:20:22.337,2021-09-20 08:20:22.337,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10955,24,8,2021-09-17 08:20:22.337,2021-10-16 08:20:22.337,2021-09-20 08:20:22.337,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10956,6,6,2021-09-17 08:20:22.337,2021-10-30 08:20:22.337,2021-09-20 08:20:22.337,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany
10957,35,8,2021-09-18 08:20:22.337,2021-10-17 08:20:22.337,2021-09-27 08:20:22.337,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10958,54,7,2021-09-18 08:20:22.337,2021-10-17 08:20:22.337,2021-09-27 08:20:22.337,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,NULL,1010,Argentina
10959,31,6,2021-09-18 08:20:22.337,2021-10-31 08:20:22.337,2021-09-23 08:20:22.337,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10960,35,3,2021-09-19 08:20:22.337,2021-10-03 08:20:22.337,2021-10-10 08:20:22.337,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10961,62,8,2021-09-19 08:20:22.337,2021-10-18 08:20:22.337,2021-09-30 08:20:22.337,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10962,63,8,2021-09-19 08:20:22.337,2021-10-18 08:20:22.337,2021-09-23 08:20:22.337,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10963,28,9,2021-09-19 08:20:22.337,2021-10-18 08:20:22.337,2021-09-26 08:20:22.337,3,2.70,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10964,74,3,2021-09-20 08:20:22.337,2021-10-19 08:20:22.337,2021-09-24 08:20:22.337,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,NULL,75016,France
10965,55,6,2021-09-20 08:20:22.337,2021-10-19 08:20:22.337,2021-09-30 08:20:22.337,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10966,14,4,2021-09-20 08:20:22.337,2021-10-19 08:20:22.337,2021-10-10 08:20:22.337,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland
10967,79,2,2021-09-23 08:20:22.350,2021-10-22 08:20:22.350,2021-10-03 08:20:22.350,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,NULL,44087,Germany
10968,20,1,2021-09-23 08:20:22.350,2021-10-22 08:20:22.350,2021-10-02 08:20:22.350,3,74.60,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10969,15,1,2021-09-23 08:20:22.350,2021-10-22 08:20:22.350,2021-09-30 08:20:22.350,2,0.21,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil
10970,8,9,2021-09-24 08:20:22.350,2021-10-09 08:20:22.350,2021-10-26 08:20:22.350,1,16.16,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,NULL,28023,Spain
10971,26,2,2021-09-24 08:20:22.350,2021-10-23 08:20:22.350,2021-10-03 08:20:22.350,2,121.82,France restauration,"54, rue Royale",Nantes,NULL,44000,France
10972,40,4,2021-09-24 08:20:22.350,2021-10-23 08:20:22.350,2021-09-26 08:20:22.350,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,NULL,78000,France
10973,40,6,2021-09-24 08:20:22.350,2021-10-23 08:20:22.350,2021-09-27 08:20:22.350,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,NULL,78000,France
10974,75,3,2021-09-25 08:20:22.367,2021-10-10 08:20:22.367,2021-10-05 08:20:22.367,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10975,10,1,2021-09-25 08:20:22.367,2021-10-24 08:20:22.367,2021-09-27 08:20:22.367,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10976,35,1,2021-09-25 08:20:22.367,2021-11-07 08:20:22.367,2021-10-05 08:20:22.367,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10977,24,8,2021-09-26 08:20:22.367,2021-10-25 08:20:22.367,2021-10-12 08:20:22.367,3,208.50,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10978,50,9,2021-09-26 08:20:22.367,2021-10-25 08:20:22.367,2021-10-25 08:20:22.367,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
10979,20,8,2021-09-26 08:20:22.367,2021-10-25 08:20:22.367,2021-10-01 08:20:22.367,2,353.07,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10980,24,4,2021-09-27 08:20:22.367,2021-11-09 08:20:22.367,2021-10-19 08:20:22.367,1,1.26,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10981,34,1,2021-09-27 08:20:22.367,2021-10-26 08:20:22.367,2021-10-03 08:20:22.367,2,193.37,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10982,10,2,2021-09-27 08:20:22.383,2021-10-26 08:20:22.383,2021-10-10 08:20:22.383,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10983,71,2,2021-09-27 08:20:22.383,2021-10-26 08:20:22.383,2021-10-08 08:20:22.383,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10984,71,1,2021-09-30 08:20:22.383,2021-10-29 08:20:22.383,2021-10-05 08:20:22.383,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10985,37,2,2021-09-30 08:20:22.383,2021-10-29 08:20:22.383,2021-10-03 08:20:22.383,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10986,54,8,2021-09-30 08:20:22.383,2021-10-29 08:20:22.383,2021-10-23 08:20:22.383,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,NULL,1010,Argentina
10987,19,8,2021-10-01 08:20:22.383,2021-10-30 08:20:22.383,2021-10-08 08:20:22.383,1,185.48,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
10988,65,3,2021-10-01 08:20:22.383,2021-10-30 08:20:22.383,2021-10-12 08:20:22.383,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10989,61,2,2021-10-01 08:20:22.383,2021-10-30 08:20:22.383,2021-10-03 08:20:22.383,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10990,20,2,2021-10-02 08:20:22.383,2021-11-14 08:20:22.383,2021-10-09 08:20:22.383,3,117.61,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10991,63,1,2021-10-02 08:20:22.383,2021-10-31 08:20:22.383,2021-10-09 08:20:22.383,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10992,77,1,2021-10-02 08:20:22.383,2021-10-31 08:20:22.383,2021-10-05 08:20:22.383,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10993,24,7,2021-10-02 08:20:22.383,2021-10-31 08:20:22.383,2021-10-12 08:20:22.383,3,8.81,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10994,83,2,2021-10-03 08:20:22.383,2021-10-18 08:20:22.383,2021-10-11 08:20:22.383,3,65.53,Vaffeljernet,Smagsloget 45,Århus,NULL,8200,Denmark
10995,58,1,2021-10-03 08:20:22.400,2021-11-01 08:20:22.400,2021-10-08 08:20:22.400,3,46.00,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,NULL,05033,Mexico
10996,63,4,2021-10-03 08:20:22.400,2021-11-01 08:20:22.400,2021-10-12 08:20:22.400,2,1.12,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10997,46,8,2021-10-05 08:20:22.400,2021-11-16 08:20:22.400,2021-10-15 08:20:22.400,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10998,91,8,2021-10-05 08:20:22.400,2021-10-19 08:20:22.400,2021-10-19 08:20:22.400,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland
10999,56,6,2021-10-05 08:20:22.400,2021-11-02 08:20:22.400,2021-10-12 08:20:22.400,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany
11000,65,2,2021-10-08 08:20:22.400,2021-11-05 08:20:22.400,2021-10-16 08:20:22.400,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
11001,24,2,2021-10-08 08:20:22.400,2021-11-05 08:20:22.400,2021-10-16 08:20:22.400,2,197.30,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
11002,71,4,2021-10-08 08:20:22.400,2021-11-05 08:20:22.400,2021-10-18 08:20:22.400,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11003,78,3,2021-10-08 08:20:22.400,2021-11-05 08:20:22.400,2021-10-10 08:20:22.400,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
11004,50,3,2021-10-09 08:20:22.400,2021-11-06 08:20:22.400,2021-10-22 08:20:22.400,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
11005,90,2,2021-10-09 08:20:22.400,2021-11-06 08:20:22.400,2021-10-12 08:20:22.400,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
11006,32,3,2021-10-09 08:20:22.413,2021-11-06 08:20:22.413,2021-10-17 08:20:22.413,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11007,60,8,2021-10-10 08:20:22.413,2021-11-07 08:20:22.413,2021-10-15 08:20:22.413,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,NULL,1756,Portugal
11008,20,7,2021-10-10 08:20:22.413,2021-11-07 08:20:22.413,NULL,3,79.46,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
11009,30,2,2021-10-10 08:20:22.413,2021-11-07 08:20:22.413,2021-10-12 08:20:22.413,1,59.11,Godos Cocina Típica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
11010,66,2,2021-10-11 08:20:22.413,2021-11-08 08:20:22.413,2021-10-23 08:20:22.413,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
11011,1,3,2021-10-11 08:20:22.413,2021-11-08 08:20:22.413,2021-10-15 08:20:22.413,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
11012,25,1,2021-10-11 08:20:22.413,2021-10-25 08:20:22.413,2021-10-19 08:20:22.413,3,242.95,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
11013,69,2,2021-10-11 08:20:22.413,2021-11-08 08:20:22.413,2021-10-12 08:20:22.413,1,32.99,Romero y tomillo,"Gran Vía, 1",Madrid,NULL,28001,Spain
11014,47,2,2021-10-12 08:20:22.413,2021-11-09 08:20:22.413,2021-10-17 08:20:22.413,3,23.60,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11015,70,2,2021-10-12 08:20:22.413,2021-10-26 08:20:22.413,2021-10-22 08:20:22.413,2,4.62,Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
11016,4,9,2021-10-12 08:20:22.413,2021-11-09 08:20:22.413,2021-10-15 08:20:22.413,2,33.80,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
11017,20,9,2021-10-15 08:20:22.413,2021-11-12 08:20:22.413,2021-10-22 08:20:22.413,2,754.26,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
11018,48,4,2021-10-15 08:20:22.413,2021-11-12 08:20:22.413,2021-10-18 08:20:22.413,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
11019,64,6,2021-10-15 08:20:22.413,2021-11-12 08:20:22.413,NULL,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina
11020,56,2,2021-10-16 08:20:22.413,2021-11-13 08:20:22.413,2021-10-18 08:20:22.413,2,43.30,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany
11021,63,3,2021-10-16 08:20:22.430,2021-11-13 08:20:22.430,2021-10-23 08:20:22.430,1,297.18,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
11022,34,9,2021-10-16 08:20:22.430,2021-11-13 08:20:22.430,2021-11-05 08:20:22.430,2,6.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
11023,11,1,2021-10-16 08:20:22.430,2021-10-30 08:20:22.430,2021-10-26 08:20:22.430,2,123.83,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK
11024,19,4,2021-10-17 08:20:22.430,2021-11-14 08:20:22.430,2021-10-22 08:20:22.430,1,74.36,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
11025,87,6,2021-10-17 08:20:22.430,2021-11-14 08:20:22.430,2021-10-26 08:20:22.430,3,29.17,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland
11026,27,4,2021-10-17 08:20:22.430,2021-11-14 08:20:22.430,2021-10-30 08:20:22.430,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
11027,10,1,2021-10-18 08:20:22.430,2021-11-15 08:20:22.430,2021-10-22 08:20:22.430,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11028,39,2,2021-10-18 08:20:22.430,2021-11-15 08:20:22.430,2021-10-24 08:20:22.430,1,29.59,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
11029,14,4,2021-10-18 08:20:22.430,2021-11-15 08:20:22.430,2021-10-29 08:20:22.430,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland
11030,71,7,2021-10-19 08:20:22.447,2021-11-16 08:20:22.447,2021-10-29 08:20:22.447,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11031,71,6,2021-10-19 08:20:22.447,2021-11-16 08:20:22.447,2021-10-26 08:20:22.447,2,227.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11032,89,2,2021-10-19 08:20:22.447,2021-11-16 08:20:22.447,2021-10-25 08:20:22.447,3,606.19,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11033,68,7,2021-10-19 08:20:22.447,2021-11-16 08:20:22.447,2021-10-25 08:20:22.447,3,84.74,Richter Supermarkt,Starenweg 5,Genève,NULL,1204,Switzerland
11034,55,8,2021-10-22 08:20:22.447,2021-12-03 08:20:22.447,2021-10-29 08:20:22.447,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
11035,76,2,2021-10-22 08:20:22.447,2021-11-19 08:20:22.447,2021-10-26 08:20:22.447,2,0.17,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
11036,17,8,2021-10-22 08:20:22.447,2021-11-19 08:20:22.447,2021-10-24 08:20:22.447,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany
11037,30,7,2021-10-23 08:20:22.447,2021-11-20 08:20:22.447,2021-10-29 08:20:22.447,1,3.20,Godos Cocina Típica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
11038,76,1,2021-10-23 08:20:22.447,2021-11-20 08:20:22.447,2021-11-01 08:20:22.447,2,29.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
11039,47,1,2021-10-23 08:20:22.447,2021-11-20 08:20:22.447,NULL,2,65.00,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11040,32,4,2021-10-24 08:20:22.460,2021-11-21 08:20:22.460,NULL,3,18.84,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11041,14,3,2021-10-24 08:20:22.460,2021-11-21 08:20:22.460,2021-10-30 08:20:22.460,2,48.22,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland
11042,15,2,2021-10-24 08:20:22.477,2021-11-07 08:20:22.477,2021-11-02 08:20:22.477,1,29.99,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil
11043,74,5,2021-10-24 08:20:22.477,2021-11-21 08:20:22.477,2021-10-31 08:20:22.477,2,8.80,Spécialités du monde,"25, rue Lauriston",Paris,NULL,75016,France
11044,91,4,2021-10-25 08:20:22.477,2021-11-22 08:20:22.477,2021-11-02 08:20:22.477,1,8.72,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland
11045,10,6,2021-10-25 08:20:22.477,2021-11-22 08:20:22.477,NULL,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11046,86,8,2021-10-25 08:20:22.477,2021-11-22 08:20:22.477,2021-10-26 08:20:22.477,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany
11047,19,7,2021-10-26 08:20:22.477,2021-11-23 08:20:22.477,2021-11-02 08:20:22.477,3,46.62,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
11048,10,7,2021-10-26 08:20:22.477,2021-11-23 08:20:22.477,2021-11-01 08:20:22.477,3,24.12,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11049,31,3,2021-10-26 08:20:22.493,2021-11-23 08:20:22.493,2021-11-05 08:20:22.493,1,8.34,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
11050,24,8,2021-10-29 08:20:22.493,2021-11-26 08:20:22.493,2021-11-06 08:20:22.493,2,59.41,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
11051,41,7,2021-10-29 08:20:22.493,2021-11-26 08:20:22.493,NULL,3,2.79,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
11052,34,3,2021-10-29 08:20:22.493,2021-11-26 08:20:22.493,2021-11-02 08:20:22.493,1,67.26,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
11053,59,2,2021-10-29 08:20:22.493,2021-11-26 08:20:22.493,2021-10-31 08:20:22.493,2,53.05,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
11054,12,8,2021-10-30 08:20:22.493,2021-11-27 08:20:22.493,NULL,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina
11055,35,7,2021-10-30 08:20:22.493,2021-11-27 08:20:22.493,2021-11-06 08:20:22.493,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
11056,19,8,2021-10-30 08:20:22.493,2021-11-13 08:20:22.493,2021-11-02 08:20:22.493,2,278.96,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
11057,53,3,2021-10-31 08:20:22.493,2021-11-28 08:20:22.493,2021-11-02 08:20:22.493,3,4.13,North/South,South House 300 Queensbridge,London,NULL,SW7 1RZ,UK
11058,6,9,2021-10-31 08:20:22.493,2021-11-28 08:20:22.493,NULL,3,31.14,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany
11059,67,2,2021-10-31 08:20:22.493,2021-12-12 08:20:22.493,NULL,2,85.80,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
11060,27,2,2021-11-01 08:20:22.493,2021-11-29 08:20:22.493,2021-11-05 08:20:22.493,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
11061,32,4,2021-11-01 08:20:22.493,2021-12-13 08:20:22.493,NULL,3,14.01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11062,66,4,2021-11-01 08:20:22.493,2021-11-29 08:20:22.493,NULL,2,29.93,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
11063,37,3,2021-11-01 08:20:22.507,2021-11-29 08:20:22.507,2021-11-07 08:20:22.507,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
11064,71,1,2021-11-02 08:20:22.507,2021-11-30 08:20:22.507,2021-11-05 08:20:22.507,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11065,46,8,2021-11-02 08:20:22.507,2021-11-30 08:20:22.507,NULL,1,12.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11066,89,7,2021-11-02 08:20:22.507,2021-11-30 08:20:22.507,2021-11-05 08:20:22.507,2,44.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11067,17,1,2021-11-05 08:20:22.507,2021-11-19 08:20:22.507,2021-11-07 08:20:22.507,2,7.98,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany
11068,62,8,2021-11-05 08:20:22.507,2021-12-03 08:20:22.507,NULL,2,81.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
11069,80,1,2021-11-05 08:20:22.507,2021-12-03 08:20:22.507,2021-11-07 08:20:22.507,2,15.67,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico
11070,44,2,2021-11-06 08:20:22.507,2021-12-04 08:20:22.507,NULL,1,136.00,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
11071,46,1,2021-11-06 08:20:22.507,2021-12-04 08:20:22.507,NULL,1,0.93,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11072,20,4,2021-11-06 08:20:22.507,2021-12-04 08:20:22.507,NULL,2,258.64,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
11073,58,2,2021-11-06 08:20:22.507,2021-12-04 08:20:22.507,NULL,2,24.95,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,NULL,05033,Mexico
11074,73,7,2021-11-07 08:20:22.507,2021-12-05 08:20:22.507,NULL,2,18.44,Simons bistro,Vinbæltet 34,Kobenhavn,NULL,1734,Denmark
11075,68,8,2021-11-07 08:20:22.507,2021-12-05 08:20:22.507,NULL,2,6.19,Richter Supermarkt,Starenweg 5,Genève,NULL,1204,Switzerland
11076,9,4,2021-11-07 08:20:22.507,2021-12-05 08:20:22.507,NULL,2,38.28,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France
11077,65,1,2021-11-07 08:20:22.507,2021-12-05 08:20:22.507,NULL,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
